Model Number,Slice,Color Code,Gas? (disregard),Char Count,CARTON_DESC,PRODUCT_DESC,LINE_DESC,LENGTH,WIDTH,HEIGHT,WEIGHT,POINTS,BRAND_CD,BRAND_DESC,UPC_CD,Column1,Flat UPC,,backup
FFFH21F6Q,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,170,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH21F6QW,,W,Electric,10,UPRIGHT FREEZER 21CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,3.08,6.33,170,1.47,F,FRIGIDAIRE,0-12505-22911-4,0-12505-22911-4,012505229114,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU17F1RW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU17F2Q,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU17F2QW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU17F4Q,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU17F4QT,,T,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0-12505-22916-9,0-12505-22916-9,012505229169,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU17M1Q,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU17M1QW,,W,Electric,10,UPRIGHT FRZ-17CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,3.13,5.85,191,1.4,F,FRIGIDAIRE,0-12505-22917-6,0-12505-22917-6,012505229176,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU20F2QW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,240,1.35,F,FRIGIDAIRE,0-12505-22976-3,0-12505-22976-3,012505229763,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU20F3KB,,B,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,245,1.38,F,FRIGIDAIRE,0 12505 22721 9,012505227219,012505227219,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU20F3KW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,245,1.38,F,FRIGIDAIRE,0 12505 22720 2,012505227202,012505227202,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU20F4QT,,T,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,240,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU21F4Q,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,240,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU21F4QT,,T,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,240,1.35,F,FRIGIDAIRE,0-12505-22977-0,0-12505-22977-0,012505229770,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFU21M1QW,,W,Electric,10,UPRIGHT FREEZER 21CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,3.08,6.33,231,1.47,F,FRIGIDAIRE,0-12505-22920-6,0-12505-22920-6,012505229206,,UPRIGHT FREEZER - LARGE UPRIGHT
FFH1765FW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22467 6,012505224676,012505224676,,UPRIGHT FREEZER - LARGE UPRIGHT
FFH1767GW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22531 4,012505225314,012505225314,,UPRIGHT FREEZER - LARGE UPRIGHT
FFH17F7HW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22648 9,012505226489,012505226489,,UPRIGHT FREEZER - LARGE UPRIGHT
FFH17FC7CW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22156 9,012505221569,012505221569,,UPRIGHT FREEZER - LARGE UPRIGHT
FFH20FC7CW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFH21F7HW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,203,1.38,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFH21F8HW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,211,1.38,F,FRIGIDAIRE,0 12505 22640 3,012505226403,012505226403,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU16F6AW,,,Electric,9,UPRIGHT - 15 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,2.94,5.38,226,1.35,F,FRIGIDAIRE,0 12505 21177 5,012505211775,012505211775,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU16F9CW,,,Electric,9,UPRIGHT - 16 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.58,5.21,192,1.14,F,FRIGIDAIRE,0 12505 21539 1,012505215391,012505215391,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU16F9FW,,,Electric,9,UPRIGHT FREEZER - 15 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.42,212,1.35,F,FRIGIDAIRE,0 12505 21615 2,012505216152,012505216152,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU1724DW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 22284 9,012505222849,012505222849,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU1764DW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22277 1,012505222771,012505222771,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU1764FW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22388 4,012505223884,012505223884,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU1767FW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22398 3,012505223983,012505223983,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17C2AW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17C3AW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21995 5,012505219955,012505219955,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17C4AW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 22020 3,012505220203,012505220203,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17C4CW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 22148 4,012505221484,012505221484,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17D7HW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21779 1,012505217791,012505217791,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17D9AW,,,Electric,9,UPRIGHT - 19 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21378 6,012505213786,012505213786,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17D9CW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,207,1.35,F,FRIGIDAIRE,0 12505 21535 3,012505215353,012505215353,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17D9EW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21592 6,012505215926,012505215926,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17D9GW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21644 2,012505216442,012505216442,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17F2PT,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0-12505-22878-0,0-12505-22878-0,012505228780,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17F3AW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17F5AW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17F5HB,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0 12505 22634 2,012505226342,012505226342,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17F5HW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0 12505 22603 8,012505226038,012505226038,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17F7HW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17F8HW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17F9GW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21648 0,012505216480,012505216480,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17F9HW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21781 4,012505217814,012505217814,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FC2CW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22154 5,012505221545,012505221545,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FC3AW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FC4AW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 21996 2,012505219962,012505219962,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FC4CW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22155 2,012505221552,012505221552,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FC5CW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22168 2,012505221682,012505221682,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FC7CW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22170 5,012505221705,012505221705,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FC8CW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22157 6,012505221576,012505221576,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FG4AW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22009 8,012505220098,012505220098,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FK0DW,,W,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,211,1.35,F,FRIGIDAIRE,0 12505 22252 8,012505222528,012505222528,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FK1CW,,W,Electric,10,UPRIGHT FREEZER - 15 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.42,211,1.35,F,FRIGIDAIRE,0 12505 22109 5,012505221095,012505221095,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17FK1FW,,W,Electric,10,UPRIGHT FREEZER - 15 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.42,211,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17G3AW,,,Electric,9,UPRIGHT - 19 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21999 3,012505219993,012505219993,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17G9HW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17K1CW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 22105 7,012505221057,012505221057,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17K1CWW,,W,Electric,10,UPRIGHT FREEZER - 15 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.42,211,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17M2AW,,,Electric,9,UPRIGHT - 19 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21903 0,012505219030,012505219030,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17M2QW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0-12505-22886-5,0-12505-22886-5,012505228865,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17M6AW,,,Electric,9,UPRIGHT - 19 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21175 1,012505211751,012505211751,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17M7HW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,191,1.35,F,FRIGIDAIRE,0 12505 22599 4,012505225994,012505225994,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17M8CW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,201,1.35,F,FRIGIDAIRE,0 12505 21534 6,012505215346,012505215346,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU17M8GW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0 12505 21643 5,012505216435,012505216435,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU2064DW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22274 0,012505222740,012505222740,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU2064FW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22389 1,012505223891,012505223891,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU2065FW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22460 7,012505224607,012505224607,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU2067FW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22399 0,012505223990,012505223990,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20B6BW,,,Electric,9,UPRIGHT - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.15,236,1.39,F,FRIGIDAIRE,0 12505 21435 6,012505214356,012505214356,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20F2QW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,240,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20F3AW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 21910 8,012505219108,012505219108,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20F5AW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20F6AW,,,Electric,9,UPRIGHT - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.15,236,1.39,F,FRIGIDAIRE,0 12505 21178 2,012505211782,012505211782,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20F9CW,,,Electric,9,UPRIGHT - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.15,236,1.39,F,FRIGIDAIRE,0 12505 21540 7,012505215407,012505215407,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20F9FW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,241,1.38,F,FRIGIDAIRE,0 12505 21616 9,012505216169,012505216169,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20F9GW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 21649 7,012505216497,012505216497,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20F9HW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 21782 1,012505217821,012505217821,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FC3AW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 21952 8,012505219528,012505219528,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FC4AW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 21997 9,012505219979,012505219979,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FC4CW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22158 3,012505221583,012505221583,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FC6AW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 21969 6,012505219696,012505219696,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FC6CW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22169 9,012505221699,012505221699,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FC7CW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22159 0,012505221590,012505221590,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FC8CW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22161 3,012505221613,012505221613,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FG4AW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FG6AW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22011 1,012505220111,012505220111,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FK0DW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22253 5,012505222535,012505222535,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20FK1CW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22107 1,012505221071,012505221071,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20G9FW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,257,1.38,FG,GALLERY,0 12505 21603 9,012505216039,012505216039,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20G9GW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 21650 3,012505216503,012505216503,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20G9HW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 21824 8,012505218248,012505218248,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20IC7CW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22160 6,012505221606,012505221606,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20IC8CW,,W,Electric,10,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,236,1.38,F,FRIGIDAIRE,0 12505 22185 9,012505221859,012505221859,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU20M1QW,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,231,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFU2124DW,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,231,1.38,F,FRIGIDAIRE,0 12505 22273 3,012505222733,012505222733,,UPRIGHT FREEZER - LARGE UPRIGHT
